date,country_name,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,relative_humidity,rainfall_mm,snowfall_mm
2021-07-26,Croatia,193,0,362841,8247,3036,1623475,6663,1394976,4076246,24.888889,18.222222,30.305556,59.177148,0.1778,
2021-07-26,Bulgaria,200,4,424079,18203,,,,,7000039,24.538889,14.966667,33.016667,46.718483,0,
2021-07-26,Switzerland,951,1,712634,10396,13570,4677489,30321,4288316,8544527,14.574074,12.45679,19.160494,88.378268,3.265714,10.16
2021-07-26,Norway,315,0,136461,803,8821,3441403,3262,1762630,5328212,17.462963,10.734568,23.728395,77.29818,0.036286,
2021-07-26,San Marino,2,0,5178,90,,,,,33938,27.9,22.777778,33.672222,53.160023,0.169333,
2021-07-26,Slovenia,108,0,258779,4761,3335,923000,2630,817571,2080908,23.572222,16.977778,30.122222,62.674032,0,
2021-07-26,Sweden,839,0,1098023,14675,,,,,10230185,19.405556,10.588889,26.35,59.580527,0,
2021-07-26,Netherlands,3979,3,1850680,17802,,,,,17282163,19.034722,14.868056,23.611111,86.104479,6.023429,
2021-07-26,Estonia,192,0,132936,1271,3224,623867,3340,551222,1324820,21.62963,11.425926,28.790123,57.608733,0,
2021-07-26,Austria,365,2,652669,13113,9012,5294192,23177,4439554,8858775,19.888889,14.966667,26.044444,78.072638,1.2954,
2021-07-26,United Kingdom,29980,76,5887918,130193,30019,46619230,148936,37436320,66647112,16.644444,9.744444,22.527778,76.279063,0,
2021-07-26,Spain,25802,64,4421262,82996,168296,30996228,206846,26151164,46937060,21.487654,14.308642,28.512346,53.812002,4.261556,
2021-07-26,Russia,23032,779,6172812,155380,120848,34775914,115781,22954538,145934460,24.222222,14.574074,31.611111,58.475206,0,
2021-07-26,Portugal,2921,5,953486,17299,,,,,10276617,21.811111,18.438889,26.555556,68.029407,0.056444,
2021-07-26,Faroe Islands,6,0,982,1,,,,,48865,12.916667,12,15.5,99.449806,,
2021-07-26,Georgia,3141,20,410830,5751,11561,276144,2498,142254,3989175,,,,,,
2021-07-26,Armenia,280,0,229370,4597,,,,,2963234,23.527778,18.788889,29.677778,66.116817,0,
2021-07-26,Bosnia and Herzegovina,28,9,205523,9686,,,,,3280815,25.034722,18.715278,32.291667,53.313783,0,
2021-07-26,Germany,3098,7,3762615,92655,82003,51785049,254754,41726666,83019213,20.661111,15.327778,25.361111,69.860452,0,
2021-07-26,Ireland,1114,3,296464,5061,29178,3294570,27579,2737202,4904240,15.875,12.854167,18.409722,89.686182,0.79375,
2021-07-26,Romania,84,2,1082376,34270,9304,4951638,10388,4810721,19414458,21.4,13.816667,28.438889,64.472743,0.0254,
2021-07-26,Czech Republic,202,0,1677695,30476,23572,5584474,46051,4550939,10649800,20.6,15.688889,26.6,79.642956,17.399,10.16
2021-07-26,Italy,3117,22,4320530,127971,140123,36738064,417835,28547321,60359546,27.061111,23.477778,30.111111,45.80094,0.290286,
2021-07-26,Gibraltar,23,0,4822,94,2,39329,5,39077,33691,24.538889,20.327778,29.4,65.903968,0,
2021-07-26,Belgium,2112,4,1112373,25376,19781,7668108,97141,6072921,11455519,18.205556,15.794444,22.088889,83.546126,2.286,
2021-07-26,Albania,31,0,132922,2456,,,,,2862427,26.382716,17.611111,33.882716,52.14577,0,
2021-07-26,Finland,267,1,103239,1003,,,,,5517919,19.183333,11.861111,25.083333,71.221048,0.03175,
2021-07-26,Latvia,78,2,138650,2554,2896,718024,3485,666988,1919968,24,13.25,30.805556,49.315822,0,
2021-07-26,France,5307,45,3558022,111668,347419,40926724,385354,33914627,67012883,18.65,13.822222,24.3,77.451157,5.870222,
2021-07-26,Turkey,16809,63,5618417,50997,239447,39836563,835484,24108507,82003882,24.905556,17.461111,30.6,46.43603,0.254,
2021-07-26,Ukraine,213,2,2248663,52849,78052,3177761,48044,1761313,43733759,24.1,16.861111,30.833333,55.358807,0,
2021-07-26,Luxembourg,88,0,73639,823,763,390298,0,,613894,16.294444,13.761111,20.044444,86.431701,5.291667,
2021-07-26,Slovakia,82,0,392488,12534,3857,2256059,5734,1946830,5450421,17.666667,12.222222,23.055556,80.081893,9.271,
2021-07-26,Malta,91,2,34100,423,905,393967,1615,371802,493559,27.538889,22.727778,31.55,62.739535,0,
2021-07-27,Austria,547,1,653216,13114,7884,5302076,47697,4487251,8858775,19.822222,14.466667,25.927778,75.184092,12.2936,
2021-07-27,Bulgaria,216,2,424295,18205,3067,1011640,124745,977165,7000039,26.827778,16.872222,36.083333,46.266035,0,
2021-07-27,Netherlands,3444,8,1854124,17810,,,,,17282163,17.9375,15.423611,21.868056,87.868764,6.7945,
2021-07-27,Spain,28942,81,4450204,83077,318912,31315140,268933,26420097,46937060,24.58642,16.432099,31.265432,40.859259,0,
2021-07-27,Slovenia,85,0,258864,4761,4859,927859,2896,820467,2080908,23.083333,17.972222,28.477778,70.501816,0.0635,
2021-07-27,Slovakia,49,2,392537,12536,4150,2260209,7325,1954155,5450421,18.511111,13.772222,23.422222,74.584004,0.9652,
2021-07-27,Estonia,173,1,133109,1272,2655,626522,4178,555400,1324820,23.177778,14.777778,29.988889,59.154544,0.4064,
2021-07-27,Belgium,1600,1,1113973,25377,20541,7688649,88719,6161640,11455519,18.027778,15.355556,21.411111,80.487999,2.596444,
2021-07-27,Georgia,2796,17,413626,5768,12429,288573,1968,144222,3989175,,,,,,
2021-07-27,Cyprus,769,2,101637,422,7798,526537,2815,443540,875899,32.444444,25.907407,37.845679,35.979803,0,
2021-07-27,Iceland,126,0,7568,30,,,,,356991,8.694444,6.020833,11.527778,88.467252,0,
2021-07-27,Malta,95,0,34195,423,2120,396087,1969,373771,493559,28.555556,22.716667,33.272222,50.619328,0,
2021-07-27,Portugal,3655,14,957141,17313,,,,,10276617,22.016667,17.277778,27.511111,63.500228,0,
2021-07-27,France,26871,28,3558022,111696,464044,41390768,401042,34315669,67012883,17.955556,14.483333,22.688889,82.980023,2.427111,
2021-07-27,Romania,175,3,1082551,34273,10704,4962342,11797,4822518,19414458,22.711111,16.177778,30.45,66.802252,0.1016,
2021-07-27,Belarus,950,11,442831,3424,,,,,9449321,21.481481,17.833333,28.12963,71.425925,0.254,
2021-07-27,Latvia,67,0,138717,2554,3459,721483,3453,670441,1919968,21.138889,18,24.805556,80.859931,1.016,
2021-07-27,Croatia,198,2,363039,8249,4609,1628084,8503,1403479,4076246,25.372222,19.722222,30.638889,59.742393,0.0508,
2021-07-27,Italy,4522,24,4325046,127995,140059,36878123,426276,28973597,60359546,26.987654,21.148148,32.395062,44.456272,0,
2021-07-27,Germany,2845,20,3765460,92675,118229,51903278,485718,42212384,83019213,19.438889,15.561111,24.177778,72.112125,0.169333,
2021-07-27,Ukraine,681,27,2249344,52876,86952,3264713,56376,1817689,43733759,24.994444,17.227778,31.855556,52.681805,0,
2021-07-27,Andorra,44,0,14630,127,,,,,77265,22.513889,14.361111,30.125,61.016701,0.3175,
2021-07-27,Ireland,1301,0,297765,5061,26702,3321272,28548,2765750,4904240,15.125,12.666667,18.215278,87.642141,7.01675,
2021-07-27,Luxembourg,107,0,73746,823,463,390761,0,,613894,15.433333,13.066667,19.677778,90.293681,9.482667,
2021-07-27,Monaco,19,0,2833,33,,,,,39244,23.706349,19.936508,27,80.101168,0.362857,
2021-07-27,Norway,349,0,136810,803,21523,3462926,8977,1771607,5328212,23.080247,15.098765,28.802469,54.639268,0,
2021-07-27,Turkey,19761,51,5638178,51048,235234,40071797,722120,24830627,82003882,24.288889,16.45,29.488889,45.476026,0,
2021-07-27,Greece,2870,15,485015,12926,19359,5635856,50639,4993770,10724599,29.240741,22.561728,35.5,35.276078,0,
2021-07-27,Hungary,65,0,809427,30025,4754,5605713,15188,5405781,9772756,26.611111,20.35,32.072222,57.286418,0,
2021-07-27,Czech Republic,257,0,1677952,30476,22781,5607255,43395,4594334,10649800,22,16.238889,27.088889,65.875749,5.588,
2021-07-27,Denmark,985,0,313837,2583,23120,4091855,44759,3008822,5806081,19.796296,15.62963,25.117284,84.897118,3.120571,
2021-07-27,Gibraltar,35,0,4857,94,,,,,33691,24.511111,18.8,30.25,71.390105,0,
2021-07-27,Lithuania,420,1,282445,4408,10912,1374243,5187,1227944,2794184,21.992063,18.547619,26.611111,76.297938,4.995333,
2021-07-27,Russia,22420,798,6195232,156178,501525,35277439,395964,23350502,145934460,22.685185,13.111111,31.166667,60.355322,1.016,
2021-07-27,United Kingdom,29581,72,5917499,130265,35402,46654632,151650,37587970,66647112,15.972222,11.311111,20.083333,81.371397,0.846667,
2021-07-27,Macedonia,47,0,156171,5491,5028,500995,10062,361431,2077132,,,,,,
2021-07-27,San Marino,0,0,5178,90,,,,,33938,27.833333,22.55,34.3,53.248841,0.197556,
2021-07-27,Finland,612,1,103851,1004,,,,,5517919,19.583333,11.644444,25.761111,61.525896,0,
2021-07-27,Albania,30,1,132952,2457,,,,,2862427,27.322222,18.666667,34.772222,52.118401,0,
2021-07-27,Faroe Islands,1,0,983,1,156,34555,550,28414,48865,11.888889,10.5,14.5,100,0,
2021-07-27,Sweden,654,0,1098677,14675,,,,,10230185,17.988889,11.427778,25.855556,75.603011,3.33375,
2021-07-27,Armenia,233,7,229603,4604,,,,,2963234,23.888889,18.355556,32.922222,60.669084,0,
2021-07-27,Bosnia and Herzegovina,43,0,205566,9686,,,,,3280815,26.277778,16.548611,34.847222,48.264367,0,
2021-07-27,Switzerland,740,5,713374,10401,11573,4689062,24852,4313168,8544527,15.41358,11.345679,19.987654,84.965344,8.454571,10.16
2021-07-27,Vatican City,0,0,26,0,,,,,809,27.839506,21.518519,33.641975,49.825064,0.028222,
2021-07-28,Andorra,25,0,14655,127,,,,,77265,20.583333,16.847222,25.916667,74.920009,11.557,
2021-07-28,Denmark,887,1,314724,2584,19024,4110879,43265,3052087,5806081,18.05,14.572222,21.505556,86.308435,2.6035,
2021-07-28,Malta,111,0,34306,423,599,396686,1602,375373,493559,29.605556,23.716667,34.561111,45.052929,0,
2021-07-28,United Kingdom,30237,88,5947736,130353,43847,46698479,171173,37759143,66647112,14.144444,11.388889,17.866667,83.127887,5.418667,
2021-07-28,Slovenia,99,0,258963,4761,5218,933077,5131,825598,2080908,23.766667,17.111111,31.216667,59.860896,1.3462,
2021-07-28,Vatican City,0,0,26,0,,,,,809,28.444444,20.444444,33.916667,44.374457,0,
2021-07-28,Italy,5696,15,4330739,128010,155742,37033865,375173,29348770,60359546,27.688889,20.377778,32.722222,38.48243,0,
2021-07-28,France,27934,44,3558022,111740,459421,41850189,367407,34683076,67012883,18.633333,14.166667,23.55,72.511659,4.318,
2021-07-28,San Marino,10,0,5188,90,0,,0,,33938,27.85,20.4,33.966667,52.311432,0,
2021-07-28,Latvia,82,2,138799,2556,3687,725170,3905,674346,1919968,21.722222,17.305556,28.611111,77.739866,0,
2021-07-28,Slovakia,44,0,392581,12536,4538,2264747,7704,1961859,5450421,18.805556,12.855556,24.644444,68.74289,0.0254,
2021-07-28,Austria,506,0,653722,13114,8638,5310714,49560,4536811,8858775,18.905556,14.8,25.55,80.01388,5.4864,
2021-07-28,Croatia,188,1,363227,8250,4067,1632151,7071,1410550,4076246,25.622222,18.594444,31.655556,48.432629,0,
2021-07-28,Monaco,20,0,2853,33,,,,,39244,23.769841,19.698413,26.920635,76.825668,0,
2021-07-28,Russia,23270,799,6218502,156977,288125,35565564,306145,23656647,145934460,14.62963,11.740741,17.87037,82.463153,3.471333,
2021-07-28,Spain,27103,73,4477307,83150,277304,31592444,274790,26694887,46937060,26.672222,17.983333,33.733333,33.452296,0,
2021-07-28,Gibraltar,35,0,4892,94,,,,,33691,25.416667,20.277778,31.011111,69.673181,0,
2021-07-28,Cyprus,655,4,102292,426,2352,528889,2477,446017,875899,33.197531,26.580247,38.074074,29.963531,0,
2021-07-28,Hungary,64,1,809491,30026,5547,5611260,12417,5418198,9772756,27.766667,19.927778,35.9,51.11256,0,
2021-07-28,Armenia,264,4,229867,4608,,,,,2963234,20.238889,16.994444,24.938889,70.912577,5.08,
2021-07-28,Albania,47,0,132999,2457,,,,,2862427,28.444444,19.183333,36.205556,48.085725,0,
2021-07-28,Macedonia,54,0,156225,5491,,,,,2077132,,,,,,
2021-07-28,Greece,2694,9,487709,12935,19875,5655731,40972,5034742,10724599,30.87037,24.45679,36.194444,32.337546,0,
2021-07-28,Georgia,2712,25,416338,5793,,,,,3989175,,,,,,
2021-07-28,Ireland,1361,1,299126,5062,22234,3343506,30829,2796579,4904240,13.152778,10.993056,16.256944,85.28116,8.128,
2021-07-28,Turkey,22291,76,5660469,51124,259158,40330955,735544,25566171,82003882,23.644444,15.983333,28.727778,38.319062,0,
2021-07-28,Czech Republic,202,0,1678154,30476,21310,5628565,42305,4636639,10649800,20.872222,15.533333,27.572222,72.187865,0,
2021-07-28,Switzerland,785,3,714159,10404,11996,4701058,20683,4333851,8544527,14.876543,12.530864,17.283951,89.894,7.148286,
2021-07-28,Norway,422,0,137232,803,68078,3531004,26179,1797786,5328212,22.617284,15.58642,28.845679,56.015974,0.217714,
2021-07-28,Belgium,1752,6,1115725,25383,27317,7715966,130220,6291860,11455519,17.844444,14.933333,20.977778,71.62784,0.423333,
2021-07-28,Bulgaria,231,3,424526,18208,5564,1017204,7408,984573,7000039,28.966667,19.305556,38.077778,46.260778,0,
2021-07-28,Netherlands,4452,3,1858576,17813,,,,,17282163,17.375,14.430556,20.895833,82.249034,9.68375,
2021-07-28,Germany,2638,10,3768098,92685,143908,52047186,602604,42814988,83019213,18.372222,14.972222,22.5,75.717873,0,
2021-07-28,Lithuania,375,1,282820,4409,11631,1385874,5498,1233442,2794184,22.984127,17.007937,28.547619,68.179597,0.338667,
2021-07-28,Ukraine,717,15,2250061,52891,85902,3350615,58064,1875753,43733759,25.238889,19.666667,31.75,62.153652,1.9812,
2021-07-28,Portugal,3170,9,960311,17322,,,,,10276617,21.95,17.161111,27.605556,63.552329,0,
2021-07-28,Bosnia and Herzegovina,44,0,205610,9686,,,,,3280815,27.416667,17.673611,36.305556,40.50068,0,
2021-07-28,Faroe Islands,2,0,985,1,102,34657,589,29003,48865,11.555556,10.5,13,98.722405,,
2021-07-28,Estonia,220,0,133329,1272,3066,629588,3312,558712,1324820,21.155556,16.977778,29.683333,80.940888,5.588,
2021-07-28,Finland,644,4,104495,1008,,,,,5517919,20.577778,11.177778,27.566667,58.385653,0.5588,
2021-07-28,Belarus,1033,11,443864,3435,,,,,9449321,22.763889,18.25,28.805556,72.196932,0,
2021-07-28,Sweden,656,1,1099333,14676,,,,,10230185,17.516667,13.888889,21.855556,86.758065,12.47775,
2021-07-28,Romania,159,1,1082710,34274,10731,4973073,11591,4834109,19414458,22.533333,15.616667,31.722222,64.63797,1.7018,
2021-07-28,Luxembourg,70,0,73816,823,667,391428,0,,613894,15.588889,13.144444,18.827778,81.550489,3.683,
2021-07-28,Iceland,130,0,7698,30,,,,,356991,8.944444,7.229167,10.8125,89.734666,0,
2021-07-29,Slovenia,116,0,259079,4761,5651,938728,6233,831831,2080908,23.044444,15.95,29.038889,66.782369,1.143,10.16
2021-07-29,Bulgaria,346,3,424872,18211,5249,1022453,6962,991535,7000039,29.433333,20.805556,38.191358,46.918151,0,
2021-07-29,Faroe Islands,0,0,985,1,,,,,48865,11.944444,10.5,14,98.543429,,
2021-07-29,Croatia,170,4,363397,8254,,,,,4076246,24.611111,17.2,30.638889,59.80363,0,
2021-07-29,Slovakia,66,4,392647,12540,4903,2269650,9402,1971261,5450421,16.65,11.944444,22,76.414389,6.2992,20.32
2021-07-29,United Kingdom,28434,81,5976170,130434,42353,46740832,179918,37939061,66647112,14.683333,11.294444,18.266667,79.380969,2.032,
2021-07-29,Monaco,20,0,2873,33,,,,,39244,24.246032,20.277778,27.404762,75.637712,0.036286,
2021-07-29,Switzerland,782,1,714941,10405,11235,4712293,20461,4354312,8544527,16.487654,11.555556,21.049383,77.655013,1.68275,
2021-07-29,Estonia,181,0,133510,1272,3403,632991,2557,561269,1324820,21.016667,16.311111,26.655556,71.596311,0.169333,
2021-07-29,Luxembourg,54,0,73870,823,654,392082,0,,613894,14.866667,11.294444,18.438889,72.433625,0.22225,
2021-07-29,Armenia,243,6,230110,4614,,,,,2963234,19.072222,15.383333,23.8,73.794054,2.9718,
2021-07-29,Bosnia and Herzegovina,45,1,205655,9687,,,,,3280815,27,18.222222,35.75,44.097313,0,
2021-07-29,Belarus,1184,10,445048,3445,,,,,9449321,24.027778,17,29.5,64.862254,0,
2021-07-29,Turkey,22161,60,5682630,51184,331044,40661999,871822,26437993,82003882,23.75,14.372222,29.922222,41.038633,0,
2021-07-29,Lithuania,378,1,283198,4410,15559,1401433,5956,1239398,2794184,21.396825,17.404762,26.349206,71.521123,7.239,
2021-07-29,Georgia,3196,27,419534,5820,23174,311747,8906,153128,3989175,,,,,,
2021-07-29,France,25190,28,3558022,111768,489806,42339995,357572,35040648,67012883,18.016667,11.366667,24.405556,68.392415,0.0254,
2021-07-29,Macedonia,74,2,156299,5493,5038,506033,10826,372257,2077132,,,,,,
2021-07-29,Ukraine,846,25,2250907,52916,87014,3437629,63239,1938992,43733759,25.594444,19.455556,32.822222,64.694844,1.524,
2021-07-29,Gibraltar,30,0,4922,94,5,39334,29,39106,33691,25.494444,21.122222,30.572222,75.426881,0.0508,
2021-07-29,Malta,94,0,34400,423,1758,398444,3643,379016,493559,30.783333,24.327778,36.088889,42.204816,0,
2021-07-29,Andorra,23,1,14678,128,,,,,77265,23.527778,17.875,29.75,62.909913,0.1905,
2021-07-29,Finland,765,0,105260,1008,,,,,5517919,18.133333,12.177778,24.966667,73.960479,0.34925,
2021-07-29,Ireland,1501,0,300627,5062,24075,3367581,25059,2821638,4904240,13.923611,10.729167,16.979167,79.988479,1.36525,
2021-07-29,Norway,346,10,137578,813,67317,3598321,26892,1824678,5328212,17.425926,11.666667,24.012346,76.268487,2.003778,
2021-07-29,Austria,532,2,654254,13116,9366,5320080,37525,4574336,8858775,19.438889,13.311111,25.311111,71.2572,1.4478,
2021-07-29,Denmark,847,1,315571,2585,18843,4129722,39111,3091198,5806081,15.405556,12.605556,19.6,87.171409,6.604,
2021-07-29,Sweden,621,2,1099954,14678,,,,,10230185,15.722222,12.338889,21.088889,88.111944,7.58825,
2021-07-29,Netherlands,3432,6,1862008,17819,,,,,17282163,16.8125,12.701389,20.770833,69.335179,5.461,
2021-07-29,Albania,37,0,133036,2457,20709,660756,20289,519013,2862427,28.6,19.238889,37.211111,43.10728,0,
2021-07-29,Hungary,0,0,809491,30026,6000,5617260,10782,5428980,9772756,24.488889,18.3,30.705556,55.559266,0.846667,
2021-07-29,Russia,23564,794,6242066,157771,458806,36024370,405271,24061918,145934460,15.685185,11.166667,18.87037,83.079921,1.778,
2021-07-29,Greece,2843,13,490552,12948,16475,5672206,40804,5075546,10724599,31.246914,23.962963,38.882716,36.225787,0,
2021-07-29,Romania,170,1,1082880,34275,10064,4983137,11012,4845121,19414458,22.2,14.55,30.566667,65.237983,4.2672,
2021-07-29,Portugal,2872,14,963183,17336,,,,,10276617,21.233333,16.422222,26.633333,63.071057,0,
2021-07-29,Germany,2529,14,3770627,92699,122637,52169823,473654,43288642,83019213,17.722222,13.511111,21.472222,62.373334,0,
2021-07-29,Cyprus,635,4,102927,430,1990,530879,3508,449525,875899,32.574074,25.901235,37.302469,31.600677,0,
2021-07-29,Vatican City,0,0,26,0,,,,,809,28.188889,20.661111,33.166667,53.801742,0,
2021-07-29,Spain,25667,74,4502974,83224,259174,31851618,238960,26933847,46937060,27.055556,19.233333,34,36.422798,0,
2021-07-29,Belgium,1782,7,1117507,25390,23235,7739201,123876,6415736,11455519,17.133333,13.783333,20.805556,64.709874,0.889,
2021-07-29,Latvia,64,0,138863,2556,3233,728403,2950,677296,1919968,21.666667,16.861111,27.805556,67.052605,4.445,
2021-07-29,Iceland,125,0,7823,30,,,,,356991,10.150794,6.880952,14.365079,87.075896,0,
2021-07-29,Italy,6171,19,4336906,128029,174237,37208102,356595,29705365,60359546,27.677778,20.4,32.4,47.352526,0,
2021-07-29,San Marino,3,0,5191,90,0,,0,,33938,27.466667,19.772222,33.416667,53.976681,0,
2021-07-29,Czech Republic,209,0,1678363,30476,21358,5649923,38696,4675335,10649800,20.138889,13.627778,25.288889,62.88594,0.8636,
2021-07-30,Romania,153,3,1083033,34278,11168,4994305,11948,4857069,19414458,21.727778,15.111111,29.061111,70.311177,0.4064,
2021-07-30,Austria,543,3,654797,13119,11874,5331954,47615,4621951,8858775,21.333333,14.844444,27.627778,68.195137,12.03325,
2021-07-30,Denmark,750,0,316321,2585,14204,4143926,34710,3125908,5806081,17.216667,13.894444,21.05,84.627007,10.0965,
2021-07-30,Belarus,992,9,446040,3454,,,,,9449321,21.283951,16.12963,26.308642,64.886148,0,
2021-07-30,Cyprus,742,2,103669,432,,,,,875899,32.432099,24.82716,37.771605,35.678421,0,
2021-07-30,Lithuania,229,2,283427,4412,10398,1411831,6705,1246103,2794184,19.563492,14.785714,23.611111,57.491421,1.524,
2021-07-30,Georgia,2654,33,422188,5853,,,,,3989175,,,,,,
2021-07-30,Greece,2752,17,493304,12965,18052,5690258,42830,5118376,10724599,31.481481,23.790123,39.450617,38.216072,0,
2021-07-30,Portugal,2706,17,965889,17353,210386,7194476,504009,5995593,10276617,20.472222,16.05,25.988889,70.681923,0.1016,
2021-07-30,Latvia,36,0,138899,2556,3809,732212,3684,680980,1919968,18.888889,14.638889,24.194444,62.349858,2.032,
2021-07-30,Italy,6619,18,4343519,128047,181300,37389402,324961,30030326,60359546,28.033333,21.127778,33,53.159709,0,
2021-07-30,Switzerland,803,0,715744,10405,12737,4725030,20295,4374607,8544527,16.746914,12.808642,22.17284,83.536537,1.524,
2021-07-30,Croatia,218,5,363615,8259,11251,1643402,14705,1425255,4076246,25.677778,17.366667,32.111111,56.584802,0,
2021-07-30,Ireland,1427,2,302054,5064,14651,3382232,13391,2835029,4904240,14.340278,12.381944,17.506944,89.27358,5.36575,10.16
2021-07-30,Ukraine,962,14,2251869,52930,88219,3525848,61861,2000853,43733759,24.105556,19.416667,29.305556,66.984326,1.2954,
2021-07-30,Finland,748,1,106008,1009,,,,,5517919,13.672222,10.011111,18.305556,92.331894,9.7155,
2021-07-30,Spain,25808,98,4528782,83322,,,,,46937060,25.872222,17.744444,32.344444,29.092697,0,
2021-07-30,Belgium,1797,3,1119304,25393,24694,7763895,116898,6532634,11455519,17.627778,12.555556,22.361111,66.376983,0.2286,
2021-07-30,Monaco,16,0,2889,33,1755,23551,421,19255,39244,24.31746,20.65873,27.468254,78.583962,0.677333,
2021-07-30,France,24309,63,3558022,111831,461804,42801799,381245,35421893,67012883,18.244444,12.4,24.611111,69.939079,0.0508,
2021-07-30,Bosnia and Herzegovina,67,2,205722,9689,,,,,3280815,26.645833,17.229167,34.895833,48.61465,0,
2021-07-30,Macedonia,81,0,156380,5493,4164,510197,8925,381182,2077132,,,,,,
2021-07-30,Russia,23807,792,6265873,158563,262700,36287070,647557,24709475,145934460,16.425926,12.796296,20.425926,79.844663,3.471333,
2021-07-30,Netherlands,2941,6,1864949,17825,151958,11624816,657693,8947364,17282163,16.826389,11.861111,21.979167,77.00333,0.28575,
2021-07-30,Turkey,22083,69,5704713,51253,267558,40929557,695232,27133225,82003882,24.727778,15.627778,30.833333,45.907862,0,
2021-07-30,Albania,45,0,133081,2457,4876,665632,6202,525215,2862427,28.044444,18.644444,35.644444,38.928611,0,
2021-07-30,Andorra,0,0,14678,128,,,,,77265,21.319444,18.583333,28.513889,76.917157,1.7145,
2021-07-30,Iceland,156,0,7979,30,1265,269095,777,254443,356991,12.928571,9.365079,18.626984,75.749294,0,
2021-07-30,Germany,1964,9,3772591,92708,107397,52277220,370785,43659427,83019213,19.544444,12.122222,24.838889,58.377651,0,
2021-07-30,Slovakia,57,0,392704,12540,5755,2275405,10616,1981877,5450421,17.194444,10.694444,23.038889,66.927467,0.0508,
2021-07-30,United Kingdom,24749,108,6000919,130542,36724,46777556,171096,38110157,66647112,13.422222,11.461111,15.305556,92.368598,0.677333,
2021-07-30,Czech Republic,141,0,1678504,30476,23316,5673239,39299,4714634,10649800,21.422222,13.522222,28.033333,58.005766,0,
2021-07-30,Malta,80,0,34480,423,817,399261,1911,380927,493559,31.305556,25.155556,36.827778,40.665218,0,
2021-07-30,Norway,354,0,137932,813,21834,3620155,11111,1835789,5328212,11.932099,10.432099,15.376543,88.108801,1.1176,
2021-07-30,Slovenia,135,1,259214,4762,4109,942837,5273,837104,2080908,24.705556,16.911111,31.761111,62.574744,0,
2021-07-30,Sweden,685,1,1100639,14679,,,,,10230185,14.938889,11.055556,19.972222,81.92024,8.35025,
2021-07-30,Faroe Islands,1,0,986,1,,,,,48865,10.5,8.5,12,91.076429,0,
2021-07-30,Hungary,0,0,809491,30026,,,,,9772756,25.455556,16.127778,33.122222,55.332673,0,
2021-07-30,Vatican City,0,0,26,0,,,,,809,28.05,21.511111,33.227778,63.512121,0,
2021-07-30,San Marino,2,0,5193,90,,,,,33938,27.633333,19.122222,34.044444,52.624378,0,
2021-07-30,Estonia,249,0,133759,1272,3219,636210,2596,563865,1324820,17.4,13.711111,25.822222,76.424814,4.064,
2021-07-30,Gibraltar,25,0,4947,94,6,39340,13,39119,33691,25.616667,20.3,32.244444,66.44801,0,
2021-07-30,Luxembourg,65,0,73935,823,628,392710,0,,613894,16.105556,10.111111,21.566667,68.595761,0,
2021-07-30,Armenia,229,5,230339,4619,,,,,2963234,19.016667,14.133333,25.422222,68.35207,0.1016,
2021-07-30,Bulgaria,182,2,425054,18213,4402,1026855,6553,998088,7000039,29.244444,20.8,38.133333,49.585109,0,
2021-07-31,Turkey,22332,79,5727045,51332,83158,41012715,222408,27355633,82003882,25.911111,15.911111,32.033333,36.111144,0,
2021-07-31,Vatican City,0,0,26,0,,,,,809,27.118056,20.979167,32.326389,70.903698,0.03175,
2021-07-31,Armenia,137,2,230476,4621,,,,,2963234,20.783333,15.561111,27.783333,63.402677,0,
2021-07-31,Finland,794,0,106802,1009,,,,,5517919,14.222222,9.538889,18.05,86.53354,0.479778,
2021-07-31,Denmark,836,1,317157,2586,6485,4150411,20006,3145914,5806081,16.027778,13.538889,19.7,86.177761,0.889,
2021-07-31,Slovakia,6,0,392710,12540,4310,2279715,10838,1992715,5450421,15.016667,11.933333,19.272222,84.152992,2.2098,
2021-07-31,Greece,1603,10,494907,12975,15357,5705615,47290,5165666,10724599,31.376543,23.814815,39.197531,36.824814,0,
2021-07-31,Slovenia,58,1,259272,4763,1442,944279,1222,838326,2080908,22.966667,17.938889,28.433333,70.26801,0.1905,
2021-07-31,United Kingdom,20568,90,6021487,130632,38826,46816382,212014,38322171,66647112,14.033333,11.383333,16.561111,90.153068,5.715,
2021-07-31,Romania,156,3,1083189,34281,7147,5001452,7774,4864843,19414458,21.244444,15.35,29.405556,71.789561,1.7526,
2021-07-31,Albania,40,0,133121,2457,4583,670215,3503,528718,2862427,27.427778,17.027778,35.25,45.029582,0,
2021-07-31,Belarus,958,10,446998,3464,,,,,9449321,21.3,13.494444,28.261111,59.612921,0,
2021-07-31,Switzerland,656,0,716400,10405,4510,4729540,7209,4381816,8544527,14.506944,10.645833,17.472222,87.141422,23.622,10.16
2021-07-31,Germany,783,6,3773374,92714,59509,52336729,131835,43791262,83019213,17.688889,13.75,21.022222,62.931875,0,
2021-07-31,Malta,64,0,34544,423,429,399690,1328,382255,493559,30.344444,24.344444,35.677778,52.113931,0,
2021-07-31,Norway,250,0,138182,813,445,3620600,844,1836633,5328212,11.875,9.923611,15.055556,81.18235,0.550333,
